mid,bid,ask,bid_vol,ask_vol
100.4614219300538,100.4564219300538,100.4664219300538,12,14
100.49083729527725,100.48583729527725,100.49583729527724,10,7
100.55508414632867,100.55008414632867,100.56008414632866,12,8
100.40669309179822,100.40169309179822,100.41169309179821,7,18
100.37418706496943,100.36918706496944,100.37918706496943,9,11
100.32637232496388,100.32137232496389,100.33137232496388,7,11
100.26145948183628,100.25645948183629,100.26645948183628,13,7
100.23352188789772,100.22852188789773,100.23852188789772,7,7
100.38527402848408,100.38027402848408,100.39027402848407,11,11
100.29725007100467,100.29225007100467,100.30225007100466,8,9
100.39560291926826,100.39060291926826,100.40060291926825,11,7
100.22449784312418,100.21949784312419,100.22949784312418,7,14
100.19050657906796,100.18550657906796,100.19550657906795,16,12
100.20702062320298,100.20202062320298,100.21202062320297,11,2
100.26651257264949,100.2615125726495,100.27151257264948,9,5
100.3387332538598,100.3337332538598,100.3437332538598,9,11
100.4193508081251,100.4143508081251,100.4243508081251,6,9
100.38388594610737,100.37888594610737,100.38888594610737,11,11
100.3368820084499,100.33188200844991,100.3418820084499,7,7
100.42406532232756,100.41906532232757,100.42906532232756,12,8
100.40460902121936,100.39960902121936,100.40960902121935,8,10
100.27489251557748,100.26989251557748,100.27989251557747,10,11
100.15980455709824,100.15480455709825,100.16480455709824,5,11
100.06653919998486,100.06153919998486,100.07153919998485,12,12
100.11692212781712,100.11192212781712,100.12192212781711,7,15
100.1313630076628,100.1263630076628,100.1363630076628,8,8
100.20138303745608,100.19638303745609,100.20638303745608,10,8
100.1580263424434,100.15302634244341,100.1630263424434,13,11
100.17410765369586,100.16910765369586,100.17910765369585,11,5
100.23757396330836,100.23257396330837,100.24257396330836,11,17
100.20617079249003,100.20117079249003,100.21117079249002,10,10
100.25252559241459,100.24752559241459,100.25752559241458,9,10
100.18532046388648,100.18032046388649,100.19032046388648,11,8
100.14848443317919,100.1434844331792,100.15348443317919,5,11
100.10976692963388,100.10476692963388,100.11476692963387,8,10
99.98852660519114,99.98352660519114,99.99352660519114,7,15
100.03783856698367,100.03283856698367,100.04283856698366,13,6
99.99028235630891,99.98528235630891,99.9952823563089,6,12
99.99154756193803,99.98654756193804,99.99654756193803,12,8
100.0402305533973,100.0352305533973,100.04523055339729,12,13
100.08547071650567,100.08047071650567,100.09047071650566,14,8
100.15291448136028,100.14791448136029,100.15791448136028,7,8
100.14292521692555,100.13792521692555,100.14792521692554,7,11
100.09999485972801,100.09499485972802,100.10499485972801,11,8
100.09191340972012,100.08691340972013,100.09691340972012,14,10
99.92087334465705,99.91587334465706,99.92587334465705,4,8
99.77443453160824,99.76943453160824,99.77943453160823,9,12
99.6407816909985,99.6357816909985,99.64578169099849,11,12
99.54014937183122,99.53514937183122,99.54514937183122,11,17
99.580449903177,99.575449903177,99.585449903177,11,8
99.48913320806595,99.48413320806596,99.49413320806595,9,13
99.45103084932063,99.44603084932064,99.45603084932063,14,15
99.5818864912867,99.5768864912867,99.58688649128669,12,10
99.54595709284948,99.54095709284948,99.55095709284947,13,9
99.62030906818731,99.61530906818732,99.6253090681873,3,10
99.52611693244846,99.52111693244846,99.53111693244846,11,8
99.50541005581601,99.50041005581602,99.51041005581601,13,16
99.40967343957423,99.40467343957424,99.41467343957423,5,8
99.37554091519286,99.37054091519286,99.38054091519285,13,11
99.46011080544012,99.45511080544013,99.46511080544012,13,19
99.28612270810366,99.28112270810367,99.29112270810366,9,8
99.32980442471212,99.32480442471213,99.33480442471212,6,9
99.35371948595221,99.34871948595222,99.35871948595221,11,10
99.2939364602407,99.2889364602407,99.2989364602407,12,7
99.14852250435106,99.14352250435107,99.15352250435106,10,10
99.15576514448821,99.15076514448822,99.16076514448821,11,10
99.10259404428714,99.09759404428715,99.10759404428714,10,8
99.12594661512783,99.12094661512783,99.13094661512783,4,10
99.12814032466758,99.12314032466759,99.13314032466758,12,7
99.28894446144112,99.28394446144112,99.29394446144111,8,9
99.26487633809664,99.25987633809665,99.26987633809664,13,11
99.16198470009685,99.15698470009686,99.16698470009685,17,8
99.17998849977172,99.17498849977173,99.18498849977172,10,5
99.20208573203006,99.19708573203006,99.20708573203005,13,7
99.33863767730391,99.33363767730391,99.3436376773039,14,8
99.42265333355978,99.41765333355978,99.42765333355977,9,9
99.45858640750303,99.45358640750304,99.46358640750303,15,7
99.60597850702833,99.60097850702833,99.61097850702832,14,12
99.48606215799357,99.48106215799358,99.49106215799357,10,8
99.42160498288759,99.41660498288759,99.42660498288758,7,8
99.32830974391928,99.32330974391928,99.33330974391927,9,10
99.2890973375996,99.2840973375996,99.2940973375996,14,13
99.15066606956151,99.14566606956151,99.1556660695615,16,6
99.21444397878092,99.20944397878093,99.21944397878092,10,7
99.19211540368818,99.18711540368818,99.19711540368817,9,19
99.04436443930577,99.03936443930577,99.04936443930576,9,17
98.94249563505285,98.93749563505285,98.94749563505285,5,14
98.97391065069598,98.96891065069599,98.97891065069598,9,13
99.05792007917857,99.05292007917858,99.06292007917857,10,11
99.2582318332774,99.25323183327741,99.2632318332774,12,12
99.55114121081647,99.54614121081647,99.55614121081646,20,11
99.59292170455052,99.58792170455052,99.59792170455052,11,7
99.49311523476845,99.48811523476846,99.49811523476845,13,6
99.27828898390949,99.2732889839095,99.28328898390949,9,13
99.30520550591442,99.30020550591442,99.31020550591441,9,10
99.22344778341582,99.21844778341583,99.22844778341582,10,12
99.18170957417765,99.17670957417765,99.18670957417764,13,10
99.120227375445,99.115227375445,99.125227375445,5,10
99.10609437004116,99.10109437004117,99.11109437004116,13,5
99.2130853595755,99.2080853595755,99.2180853595755,7,11
99.22886512805852,99.22386512805852,99.23386512805851,6,8
99.21292344085944,99.20792344085945,99.21792344085944,9,11
99.10886423138851,99.10386423138851,99.1138642313885,13,8
98.94077387856069,98.9357738785607,98.94577387856069,9,4
98.89204523437266,98.88704523437266,98.89704523437265,11,5
98.88665881148003,98.88165881148004,98.89165881148003,12,9
99.06371064944823,99.05871064944823,99.06871064944822,11,9
99.07678053456368,99.07178053456369,99.08178053456368,11,12
99.17538759113076,99.17038759113076,99.18038759113075,15,13
99.1252389307521,99.12023893075211,99.1302389307521,8,7
99.00628475832278,99.00128475832278,99.01128475832277,8,14
98.90951485337065,98.90451485337066,98.91451485337065,13,12
98.8368692779691,98.8318692779691,98.8418692779691,7,10
99.04992055969565,99.04492055969565,99.05492055969565,9,11
98.96752582130762,98.96252582130762,98.97252582130761,6,11
99.05156617670033,99.04656617670034,99.05656617670033,8,7
98.9609904630596,98.9559904630596,98.9659904630596,13,12
99.05435428555779,99.0493542855578,99.05935428555779,10,8
99.09297112062713,99.08797112062713,99.09797112062712,13,11
99.07725166913715,99.07225166913716,99.08225166913715,11,11
99.07316158037105,99.06816158037105,99.07816158037105,5,8
99.00746326643711,99.00246326643712,99.01246326643711,13,14
99.05219037102539,99.0471903710254,99.05719037102538,11,13
99.00654913425336,99.00154913425337,99.01154913425336,12,9
98.88366030399847,98.87866030399847,98.88866030399846,9,11
98.7556833215624,98.7506833215624,98.7606833215624,10,11
98.77294448956356,98.76794448956356,98.77794448956355,14,12
98.93090296068102,98.92590296068103,98.93590296068102,10,10
98.94693271564262,98.94193271564262,98.95193271564261,7,11
98.93504427103474,98.93004427103475,98.94004427103474,5,5
98.96368273945781,98.95868273945781,98.9686827394578,9,13
99.09457600317226,99.08957600317227,99.09957600317226,12,8
99.11659256807535,99.11159256807535,99.12159256807534,10,10
99.0753439904741,99.0703439904741,99.08034399047409,9,13
99.18634623521022,99.18134623521023,99.19134623521022,6,13
99.22941478408539,99.2244147840854,99.23441478408539,8,12
99.38374833219542,99.37874833219543,99.38874833219542,13,11
99.40219084795532,99.39719084795533,99.40719084795532,11,12
99.2789253727304,99.2739253727304,99.2839253727304,8,13
99.1413656174211,99.1363656174211,99.1463656174211,11,18
99.30712598624737,99.30212598624738,99.31212598624737,15,2
99.48047890176213,99.47547890176213,99.48547890176212,10,9
99.46239273646162,99.45739273646163,99.46739273646162,9,7
99.42379447660483,99.41879447660483,99.42879447660482,9,6
99.57094787336425,99.56594787336425,99.57594787336424,13,10
99.45931403028032,99.45431403028033,99.46431403028032,10,5
99.36919143201426,99.36419143201427,99.37419143201426,14,7
99.43393268320861,99.42893268320861,99.4389326832086,6,10
99.39419568766587,99.38919568766588,99.39919568766587,8,13
99.39368011843712,99.38868011843712,99.39868011843711,6,13
99.37722797380984,99.37222797380984,99.38222797380983,10,14
99.41120256709107,99.40620256709107,99.41620256709106,15,10
99.55290451693509,99.54790451693509,99.55790451693508,12,9
99.562037391015,99.557037391015,99.56703739101499,13,6
99.62696599372495,99.62196599372496,99.63196599372495,8,8
99.42011152089928,99.41511152089929,99.42511152089928,9,14
99.4152062276886,99.4102062276886,99.4202062276886,13,9
99.3303083764584,99.32530837645841,99.3353083764584,8,8
99.2077010068545,99.20270100685451,99.2127010068545,11,8
99.11947168239432,99.11447168239432,99.12447168239432,10,8
99.08593163934654,99.08093163934655,99.09093163934654,10,13
99.17784083255,99.17284083255001,99.18284083255,11,12
99.04461621869112,99.03961621869112,99.04961621869111,6,5
99.04768875288676,99.04268875288676,99.05268875288675,13,11
98.99912196220342,98.99412196220342,99.00412196220341,19,9
98.96626935680077,98.96126935680077,98.97126935680076,11,11
99.06677280245063,99.06177280245063,99.07177280245062,14,10
99.1207612896925,99.1157612896925,99.12576128969249,7,12
99.25501398867016,99.25001398867016,99.26001398867015,4,15
99.2394831612178,99.23448316121781,99.2444831612178,11,7
99.16953833192802,99.16453833192803,99.17453833192802,8,13
99.14705554276904,99.14205554276904,99.15205554276903,16,11
99.17140467620274,99.16640467620275,99.17640467620274,11,11
99.18913878360252,99.18413878360252,99.19413878360251,12,8
99.0802090244147,99.0752090244147,99.0852090244147,12,10
99.08928898882853,99.08428898882853,99.09428898882852,9,10
99.11219207235862,99.10719207235863,99.11719207235862,5,3
99.3648830723816,99.3598830723816,99.3698830723816,9,13
99.55375131344621,99.54875131344622,99.55875131344621,11,13
99.46772560971455,99.46272560971455,99.47272560971454,10,8
99.43877608084979,99.4337760808498,99.44377608084979,9,15
99.29139932991495,99.28639932991496,99.29639932991495,12,7
99.23200001294104,99.22700001294105,99.23700001294104,4,10
99.26371710163393,99.25871710163393,99.26871710163392,12,16
99.38493948487692,99.37993948487693,99.38993948487692,12,6
99.31155643784204,99.30655643784205,99.31655643784204,11,8
99.24576453266157,99.24076453266157,99.25076453266156,13,15
99.02994031310314,99.02494031310314,99.03494031310314,15,13
99.01362630082996,99.00862630082996,99.01862630082995,10,14
98.9070926986209,98.9020926986209,98.9120926986209,9,8
98.85406028313596,98.84906028313597,98.85906028313596,8,7
98.76627477067066,98.76127477067067,98.77127477067066,12,18
98.7568462063218,98.7518462063218,98.76184620632179,10,9
98.5810470963144,98.57604709631441,98.5860470963144,13,11
98.43458183622937,98.42958183622937,98.43958183622937,7,5
98.64684344900948,98.64184344900949,98.65184344900948,8,14
98.51822537334775,98.51322537334775,98.52322537334774,11,16
98.40879547301348,98.40379547301349,98.41379547301348,10,14
98.59186679633619,98.5868667963362,98.59686679633619,13,7
98.88193155022418,98.87693155022419,98.88693155022418,7,9
98.76460896448239,98.7596089644824,98.76960896448239,14,11
98.72777566993864,98.72277566993864,98.73277566993863,4,12
98.76192627420053,98.75692627420054,98.76692627420053,10,2
98.93483076939879,98.92983076939879,98.93983076939878,18,9
98.83595242913067,98.83095242913068,98.84095242913067,13,5
98.81140132844695,98.80640132844695,98.81640132844694,5,13
98.88918965207428,98.88418965207428,98.89418965207427,8,6
98.93273102894456,98.92773102894456,98.93773102894455,10,15
98.89504279683996,98.89004279683996,98.90004279683995,11,12
98.88163977080302,98.87663977080302,98.88663977080301,18,7
98.74395587693454,98.73895587693454,98.74895587693453,11,6
98.72013805206045,98.71513805206045,98.72513805206044,11,4
98.69350522481902,98.68850522481902,98.69850522481902,9,12
98.7167107905626,98.7117107905626,98.7217107905626,7,8
98.66119234103081,98.65619234103082,98.66619234103081,9,5
98.70830756177851,98.70330756177852,98.7133075617785,10,6
98.80954449746473,98.80454449746473,98.81454449746472,6,6
98.82509804847254,98.82009804847254,98.83009804847254,11,12
98.86030326050624,98.85530326050625,98.86530326050624,15,9
98.86562515907293,98.86062515907294,98.87062515907293,16,13
98.86563360894056,98.86063360894056,98.87063360894055,13,9
98.79338752481699,98.788387524817,98.79838752481699,7,9
98.82505339373282,98.82005339373282,98.83005339373281,16,15
98.81531655967437,98.81031655967438,98.82031655967437,10,9
99.02478862233808,99.01978862233808,99.02978862233807,12,7
99.1825745668554,99.1775745668554,99.18757456685539,6,5
99.2213313474064,99.21633134740641,99.2263313474064,16,10
99.14465527790979,99.1396552779098,99.14965527790979,9,14
99.0329606056315,99.0279606056315,99.0379606056315,9,10
99.1524257852636,99.14742578526361,99.1574257852636,8,11
99.17880989714287,99.17380989714287,99.18380989714286,7,13
99.22703659778563,99.22203659778563,99.23203659778562,11,8
99.05172118712923,99.04672118712924,99.05672118712923,8,10
99.14475585905464,99.13975585905465,99.14975585905464,6,11
99.19038320426232,99.18538320426232,99.19538320426231,7,12
99.07883599373075,99.07383599373075,99.08383599373074,15,9
99.03152270527083,99.02652270527084,99.03652270527083,12,11
99.05797172692219,99.0529717269222,99.06297172692219,7,11
99.0632351912849,99.05823519128491,99.0682351912849,13,13
99.03392304750061,99.02892304750061,99.0389230475006,13,12
99.0235436344728,99.0185436344728,99.0285436344728,6,11
98.99827407279174,98.99327407279175,99.00327407279174,11,11
99.01356990625831,99.00856990625832,99.0185699062583,14,4
99.1611236757366,99.15612367573661,99.1661236757366,11,11
98.9033686094822,98.8983686094822,98.9083686094822,9,15
98.87964489711032,98.87464489711033,98.88464489711032,12,12
98.89732072901481,98.89232072901481,98.9023207290148,13,8
98.92696666119905,98.92196666119905,98.93196666119904,12,9
98.88970556815948,98.88470556815949,98.89470556815948,13,4
98.71377076382042,98.70877076382043,98.71877076382042,16,8
98.74656090584742,98.74156090584742,98.75156090584741,10,2
98.9193037514581,98.9143037514581,98.9243037514581,15,10
98.76564232414566,98.76064232414566,98.77064232414565,10,5
98.85204573135267,98.84704573135268,98.85704573135267,8,12
98.8191566250534,98.8141566250534,98.82415662505339,8,13
98.81301940409696,98.80801940409697,98.81801940409696,9,13
98.70765391834536,98.70265391834536,98.71265391834535,7,8
98.67421996461472,98.66921996461473,98.67921996461472,9,13
98.80413506821627,98.79913506821627,98.80913506821626,9,13
98.86243720484731,98.85743720484732,98.8674372048473,12,12
99.0358795031355,99.03087950313551,99.0408795031355,5,8
99.1539710120158,99.1489710120158,99.1589710120158,11,7
99.19806283606776,99.19306283606777,99.20306283606776,8,10
99.3732616086515,99.36826160865151,99.3782616086515,9,12
99.41744153512754,99.41244153512754,99.42244153512753,8,14
99.50080666096545,99.49580666096546,99.50580666096545,10,12
99.47092168524765,99.46592168524765,99.47592168524764,12,10
99.47762538551609,99.4726253855161,99.48262538551609,12,16
99.40736348703874,99.40236348703874,99.41236348703873,11,12
99.5069886130515,99.50198861305151,99.5119886130515,7,9
99.38824548412063,99.38324548412064,99.39324548412063,9,7
99.46699247968539,99.46199247968539,99.47199247968538,13,11
99.44778740955634,99.44278740955635,99.45278740955634,12,4
99.56574919664386,99.56074919664387,99.57074919664386,9,11
99.64146243575573,99.63646243575573,99.64646243575572,5,5
99.82518535357772,99.82018535357773,99.83018535357772,9,11
99.89906440582126,99.89406440582127,99.90406440582126,9,8
99.74001839670126,99.73501839670126,99.74501839670125,10,5
99.73325541364896,99.72825541364897,99.73825541364896,9,9
99.61487824064284,99.60987824064284,99.61987824064283,10,11
99.56259214432298,99.55759214432298,99.56759214432297,9,5
99.71497075282105,99.70997075282105,99.71997075282104,10,11
99.77935228090912,99.77435228090913,99.78435228090912,8,9
99.70872502695869,99.7037250269587,99.71372502695868,7,6
99.60636091060748,99.60136091060748,99.61136091060747,13,9
99.60966781350062,99.60466781350063,99.61466781350062,8,10
99.48694288996215,99.48194288996216,99.49194288996215,15,12
99.419322591866,99.41432259186601,99.424322591866,6,7
99.45073753441064,99.44573753441064,99.45573753441063,8,5
99.56709787888197,99.56209787888197,99.57209787888196,12,14
99.62848265829989,99.62348265829989,99.63348265829988,3,4
99.39729684784736,99.39229684784736,99.40229684784735,12,14
99.4279354849673,99.42293548496731,99.4329354849673,6,10
99.43518887569066,99.43018887569066,99.44018887569065,12,7
99.4768684263385,99.4718684263385,99.4818684263385,14,4
99.63969208201989,99.6346920820199,99.64469208201989,8,10
99.43149269090765,99.42649269090765,99.43649269090764,12,11
99.37196964767561,99.36696964767562,99.37696964767561,11,10
99.43143722243501,99.42643722243501,99.436437222435,14,11
99.27217362272488,99.26717362272488,99.27717362272487,13,7
99.420560873484,99.41556087348401,99.425560873484,17,13
99.45764963843736,99.45264963843736,99.46264963843736,10,9
99.5429215370888,99.5379215370888,99.5479215370888,11,13
99.48536411544134,99.48036411544135,99.49036411544134,14,12
99.56735304073317,99.56235304073317,99.57235304073316,10,7
99.67509320145976,99.67009320145976,99.68009320145975,8,8
99.6986010477729,99.6936010477729,99.70360104777289,11,7
99.72226820074785,99.71726820074785,99.72726820074784,11,10
99.74957088542934,99.74457088542934,99.75457088542933,6,6
99.66235547285854,99.65735547285854,99.66735547285853,5,9
99.64746510946124,99.64246510946124,99.65246510946123,6,12
99.63207300666691,99.62707300666692,99.63707300666691,6,9
99.6707579546408,99.66575795464081,99.6757579546408,6,10
99.77168071436373,99.76668071436373,99.77668071436372,11,9
99.66472336129975,99.65972336129975,99.66972336129975,6,6
99.65210565122277,99.64710565122277,99.65710565122276,13,14
99.80161653083708,99.79661653083708,99.80661653083708,4,13
99.72645981848324,99.72145981848324,99.73145981848323,9,8
99.643415106011,99.63841510601101,99.648415106011,13,9
99.66383039213683,99.65883039213684,99.66883039213683,11,12
99.74905713168323,99.74405713168323,99.75405713168323,10,13
99.75021138949633,99.74521138949633,99.75521138949632,7,6
99.88446427205051,99.87946427205051,99.8894642720505,12,11
99.9711349202226,99.9661349202226,99.97613492022259,12,6
100.05636474363679,100.0513647436368,100.06136474363679,13,8
100.11251393363949,100.1075139336395,100.11751393363949,11,8
100.34850975616568,100.34350975616569,100.35350975616568,6,22
100.32765981254674,100.32265981254675,100.33265981254674,4,11
100.12409038594761,100.11909038594762,100.1290903859476,11,10
100.28676114922109,100.2817611492211,100.29176114922109,10,10
100.24027520355688,100.23527520355688,100.24527520355687,10,10
100.25122693206215,100.24622693206216,100.25622693206215,10,8
100.3841834708185,100.3791834708185,100.3891834708185,13,9
100.2212929359697,100.2162929359697,100.2262929359697,7,10
100.09425318598166,100.08925318598166,100.09925318598165,3,15
99.93193261728221,99.92693261728222,99.93693261728221,8,6
99.85156205231081,99.84656205231082,99.8565620523108,8,8
99.89601969201249,99.89101969201249,99.90101969201248,14,9
99.94905105885354,99.94405105885355,99.95405105885354,8,9
99.97701617741035,99.97201617741035,99.98201617741034,6,5
99.83397269911866,99.82897269911867,99.83897269911866,12,8
99.60040785618557,99.59540785618557,99.60540785618556,7,5
99.60589046179686,99.60089046179687,99.61089046179686,7,9
99.5583001457092,99.5533001457092,99.56330014570919,8,7
99.60461845569733,99.59961845569734,99.60961845569733,6,11
99.67542698762503,99.67042698762504,99.68042698762503,8,10
99.68938180061953,99.68438180061953,99.69438180061952,11,9
99.76612435152067,99.76112435152068,99.77112435152067,16,12
99.78928319983815,99.78428319983816,99.79428319983815,9,10
99.84285182284094,99.83785182284095,99.84785182284094,10,11
99.77159893626927,99.76659893626928,99.77659893626927,14,12
99.75345052736341,99.74845052736342,99.75845052736341,11,23
99.77332968422817,99.76832968422818,99.77832968422817,11,9
99.85623947427852,99.85123947427853,99.86123947427852,14,6
99.8164210812658,99.8114210812658,99.8214210812658,7,10
99.86910484677296,99.86410484677296,99.87410484677295,11,15
99.84221754608717,99.83721754608717,99.84721754608717,6,12
99.83033237042969,99.82533237042969,99.83533237042968,7,12
99.91419849388973,99.90919849388973,99.91919849388972,7,8
99.7125266101256,99.7075266101256,99.71752661012559,8,14
99.58160520290164,99.57660520290165,99.58660520290164,14,13
99.4321264916036,99.4271264916036,99.43712649160359,8,9
99.19713408134731,99.19213408134732,99.20213408134731,18,12
99.1289950640575,99.12399506405751,99.1339950640575,17,10
99.20423210900258,99.19923210900258,99.20923210900257,9,12
99.17561036772202,99.17061036772202,99.18061036772201,10,10
99.1954762146378,99.1904762146378,99.20047621463779,7,6
99.3048980935528,99.2998980935528,99.30989809355279,7,9
99.43842346084801,99.43342346084802,99.44342346084801,7,9
99.43146091088627,99.42646091088628,99.43646091088627,10,6
99.56776451231717,99.56276451231717,99.57276451231716,19,9
99.5770542139946,99.5720542139946,99.5820542139946,9,11
99.49260628527821,99.48760628527822,99.49760628527821,6,9
99.43271445876239,99.4277144587624,99.43771445876239,6,14
99.28362528427957,99.27862528427957,99.28862528427956,15,12
99.19432481447704,99.18932481447705,99.19932481447704,10,15
99.15835917483884,99.15335917483884,99.16335917483883,8,13
99.23905644725676,99.23405644725676,99.24405644725675,16,16
99.41199949248094,99.40699949248095,99.41699949248094,13,6
99.27284360618785,99.26784360618785,99.27784360618784,13,8
99.31233750437845,99.30733750437845,99.31733750437844,9,13
99.20768218194941,99.20268218194941,99.2126821819494,18,8
99.2553757224651,99.25037572246511,99.2603757224651,8,14
99.24219891509608,99.23719891509609,99.24719891509608,8,12
99.0581810121845,99.05318101218451,99.0631810121845,7,12
99.15130787734982,99.14630787734983,99.15630787734982,10,10
99.09055707393847,99.08555707393847,99.09555707393847,7,6
99.03697863240642,99.03197863240642,99.04197863240641,12,14
98.92968391286696,98.92468391286697,98.93468391286696,8,9
98.86413128088125,98.85913128088126,98.86913128088125,9,8
98.90697321124247,98.90197321124248,98.91197321124247,9,14
98.88801717609738,98.88301717609738,98.89301717609737,12,11
98.92093194860165,98.91593194860165,98.92593194860164,11,8
98.95718968600924,98.95218968600925,98.96218968600924,6,11
99.08954354667749,99.0845435466775,99.09454354667749,9,15
99.05514431144631,99.05014431144632,99.06014431144631,9,15
98.90699030062115,98.90199030062115,98.91199030062114,7,7
99.01389077136446,99.00889077136446,99.01889077136445,12,12
98.98065070703908,98.97565070703908,98.98565070703907,10,10
99.09237923875968,99.08737923875968,99.09737923875967,16,15
99.13085295442498,99.12585295442499,99.13585295442498,5,6
99.11768757029301,99.11268757029302,99.12268757029301,6,12
99.15269782852897,99.14769782852898,99.15769782852897,6,8
99.34861039446989,99.34361039446989,99.35361039446988,14,19
99.55758423019682,99.55258423019683,99.56258423019682,14,6
99.5645796445379,99.5595796445379,99.5695796445379,10,10
99.58073213772771,99.57573213772771,99.5857321377277,7,11
99.68927023398616,99.68427023398617,99.69427023398616,14,13
99.60389293168146,99.59889293168146,99.60889293168145,8,11
99.63749066726442,99.63249066726442,99.64249066726441,3,9
99.63488092979964,99.62988092979964,99.63988092979963,7,7
99.66655557615651,99.66155557615652,99.6715555761565,10,8
99.58243845867253,99.57743845867253,99.58743845867252,18,9
99.42212889887023,99.41712889887023,99.42712889887022,5,16
99.21340288350414,99.20840288350415,99.21840288350414,9,11
99.1011311237138,99.0961311237138,99.1061311237138,8,8
99.05509681317524,99.05009681317524,99.06009681317524,12,5
99.02568471393462,99.02068471393463,99.03068471393462,9,7
99.21996422091048,99.21496422091049,99.22496422091048,13,7
99.33109881861895,99.32609881861896,99.33609881861895,8,4
99.23431580602099,99.22931580602099,99.23931580602098,5,16
99.26925998329763,99.26425998329763,99.27425998329763,11,6
99.22833482566996,99.22333482566997,99.23333482566996,12,9
99.19975840945088,99.19475840945088,99.20475840945087,14,6
99.2183768729322,99.2133768729322,99.22337687293219,12,14
99.28059264565523,99.27559264565524,99.28559264565523,9,4
99.24648177771316,99.24148177771316,99.25148177771315,9,15
99.35341036671252,99.34841036671253,99.35841036671252,10,11
99.2385095588003,99.2335095588003,99.2435095588003,8,10
99.23914665197073,99.23414665197073,99.24414665197072,8,15
99.50022166908884,99.49522166908885,99.50522166908884,6,14
99.52270092208556,99.51770092208557,99.52770092208556,9,10
99.6671554107108,99.66215541071081,99.6721554107108,11,7
99.67639316937999,99.67139316938,99.68139316937999,13,6
99.73502041445856,99.73002041445856,99.74002041445856,12,13
99.7292849948923,99.7242849948923,99.73428499489229,11,11
99.71207386788312,99.70707386788312,99.71707386788312,3,11
99.63335990946226,99.62835990946226,99.63835990946225,12,6
99.6767784464901,99.67177844649011,99.6817784464901,7,7
99.59081866458276,99.58581866458276,99.59581866458275,3,11
99.65794928711972,99.65294928711972,99.66294928711972,14,10
99.76748462217631,99.76248462217632,99.77248462217631,12,11
99.80451839082362,99.79951839082362,99.80951839082361,8,10
99.77558552391035,99.77058552391036,99.78058552391035,11,9
99.82145723096794,99.81645723096794,99.82645723096793,14,11
99.79025250890263,99.78525250890263,99.79525250890262,9,13
99.88480032078334,99.87980032078335,99.88980032078334,10,5
99.6995402820351,99.6945402820351,99.7045402820351,7,8
99.66565412376569,99.6606541237657,99.67065412376569,9,8
